"CodeNum","CodeName","FullName","AC001A","AC002A","AC013A","AC004A","AC014A","AC014C","AC022A","AC024A","AC025A","AC077A","AC028A","AC029A","AC035A","AC042A","AC044A","AC046A","AC142A","AC148A","AC152A","AC9964","AC9969","AC9974","AC9996","AC9997","AC9999","AM011A","AS001A","AS003A","AU001A","AU002A","AU004A","AU004B","AU004D","AU005B","AU005D","AU005E","AU005J","AU010A","AU010B","AU014A","AU023A","AU034A","AU9990","AU9991","AU9999","BR001A","BR003A","BR006A","BR9997","BR9999","CA002A","CA005A","CM004A","CM009A","CM010A","CM013A","CM014A","CM015A","CM017A","CM019A","CM020A","CM022A","CM031A","CM101A","CM047A","CM048A","CM052A","CM070A","CM103A","CM9999","CO001A","CY019A","CY004A","CY9991","CY010A","CY9988","CY9999","DE001A","DP9999","DT004B","DT002A","EU002A","EU002B","EU002D","EU002E","EU002K","EU003A","EU004A","EU007A","EU008A","EU009A","EU009C","EU009F","EU011A","EU013A","EU014A","EU015A","EU015B","EU016A","EU017A","EU052A","EU019A","EU020A","EU025A","EU026A","EU027A","EU028A","EU028B","EU029A","EU031A","EU032A","EU040A","EU043A","EU045A","EU047A","EU048A","EU049A","EU049B","EU049D","EU050A","EU051A","EU051B","EU053A","EU056A","EU057A","EU058A","EU9960","EU9961","EU9962","EU9963","EU9964","EU9965","EU9974","EU9979","EU9995","EU9999","FR001A","FR002A","FR002C","FR005D","FR006A","FR007A","FR009A","FR010A","FR013A","FR9991","FR9999","FU002A","FU002B","FU002D","FU002F","GO003A","GO004A","GO005A","GO006C","GO023A","GO025B","GO025F","GO9999","HN001A","KR001A","ME019A","MR001A","NA001A","NA002A","NA003A","NA003B","NA005A","NA006A","NA006B","NA007A","NA013A","NA014A","NA015A","NA032A","NA033A","NA036A","NA037A","NA039A","NA167A","NA042A","NA044A","NA045A","NA046A","NA048A","NA068A","NA086A","NA099A","NA115A","NA133A","NA135A","NA140A","NA156A","NA158A","NA738A","NA9955","NA9963","NA9968","NA9995","NA9999","NE003A","NE003C","NE003D","NE004A","NE012A","NE020A","NE9999","NI152A","NI002A","NI005A","NI008A","NI009A","NI017A","NI020B","NI025A","NI027A","NI9999","PE002A","PI002A","PI005A","PI007A","PI008A","PI011A","PI012A","PI015A","PI016A","PI017A","PI018A","PI019A","PI020A","PI022A","PI022B","PI023A","PI026A","PI027A","PI030A","PI9995","PI9999","RH003A","RZ011A","SA001A","SA001B","SA003A","SA005A","SA9999","SE001A","SP002A","ST010A","SU004A","SU005A","SU006A","SU016A","SU9999","SY002A","SY003A","SY010A","SY9999","TA001A","TA9996","TA003A","TA004A","TA005A","TA9999","TE001A"
105,"mynach2002","",0,0,0.389864,0,0,0.584795,0.974659,0,0,0,0,0,0,0,0,0.584795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33918,0,0,0,0,0,0,0,0,0,0,0,0.194932,1.55945,0,4.09357,0,0,0,0,0.389864,0,0.974659,0,0.779727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779727,0,0,0,0,0,16.3743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194932,0,0,17.9337,0.779727,0,0,0,0,0.194932,0,0,0.194932,4.2885,0,0,0,0,0,0,0,0,0,0,1.55945,0,0,0.194932,2.33918,0,0,0,0,0,0,0,0,6.04288,0,0.194932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16959,0,0,0,0,0,0,0.389864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194932,9.16179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779727,0,0,0,0,0,0,0,17.3489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194932,0,0,0,0,0,0.584795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14425,0,1.75439,2.33918,0,0,0
106,"mynach2003","",0,0,0.192678,0,0,0,0.578035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04624,0,0,0,0.963391,0,0,0,0,0,0,0,0,0.770713,0.578035,5.78035,0,0,0,0,0,0,1.15607,0,1.92678,0,0,0,0,0,0,0,0,0.578035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192678,0,0,0,0,0,0,0,1.15607,0,0,0.192678,0,0,18.3044,0,0,0,0,0,0.192678,0,0,0,0,0,0,0,0,0,0,0,8.47784,0.770713,0,0,0,0,0.770713,0,0,0.385356,1.34875,0,0,0,0,0,0,0,0,0,0,0.192678,0,0,0,4.04624,0,0,0,0,0,0,3.46821,0,5.78035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192678,0,0.385356,0,0,0,0,0,0,0.963391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385356,0,0,0,0,0,0,0,17.5337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578035,0,0,0,0,0,0,0,0,6.35838,4.23892,0,0,0
107,"mynach2004","",0,0,0.181488,0,0,0,0.181488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544465,0,0,0.362976,0,0,0,0,0,0,0,0,0.544465,1.63339,0.725953,13.4301,0,0,0,0,0,0,0.725953,0,1.81488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544465,0,0,0,0,0,21.9601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362976,0,0,8.34846,0.544465,0.181488,0,0,0,0.362976,0.181488,0,0.181488,0,0.362976,0,0,0,0,0,0,0,0,0,0.544465,0,0,0,3.99274,0,0,0,0,0,0,0,0,8.16697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362976,0,0,0,0,0,0,0.544465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99274,0.725953,0,0,0,0,0,0.181488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5154,0,0,0,0,0,0,0,0,0,0.181488,0,0,0,0.362976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72232,0,2.35935,6.1706,0,0,0
108,"mynach2005","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.792079,0,0,0,0,0,0,0,0,0.792079,0,0,0,2.37624,0.19802,6.93069,0,0,0,0,0,0,0,0,3.16832,0,0,0,0,0,0,0,0,0.39604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594059,0,0,17.2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4851,0.990099,0,0,0,0,0,0,0,0,0.19802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38614,0,0,0,0,0,0,0,0,7.52475,0,0.19802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19802,0,0,0,0,0,0,0,0,0,0,0,0,10.8911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19802,0,0,0,0,0,0,0,0,0.792079,0,0,0,2.57426,0,0,0,0,0,0,2.77228,0,2.17822,9.70297,0,0,0
109,"nagar1991","",0,0,0,0,0,7.46268,31.983,0,0,0,0.21322,0,0,0.426439,0,0.639659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852878,5.97015,0,0,19.8294,0,0.639659,0.852878,0,0,0,0,0,0,0.639659,0,0.639659,0,0,0,0,0,0,0.852878,0,0,0,0,0,0,0,0,0,0,0.426439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49254,0,0,0,0,0,0,0,0,0.639659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91898,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852878,0,0,0,0,0,0
110,"nagar1993","",0,0,0.40404,0,0,7.27272,38.1818,0,0,0,0.606061,0,0,0,0,1.0101,0,0,0,0,0,0,0.606061,0,0,0,0,0,0,0,0,0.606061,6.46465,0,0,14.5455,0,0,0.808081,0,0,0,0,0,0,0.20202,0,2.22222,0,0,0,0,0,0,0.606061,0,0,0,0,0,0,0,0,0,0,0.40404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05051,0,0,0,0,0,0,0,0,1.21212,0,0,0,0,0,0,0,0,0,0,0,1.41414,0,0,0,1.41414,0,0.40404,0,0,0,0,0,0,0.40404,0,0.808081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606061,0.20202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81818,0,0,0,0,0,0
111,"nagar1994","",0,0,0.207039,0,0,6.83229,51.5528,0,0,0,0.207039,0,0,0.414079,0,0.414079,0,0,0,0,0,0,0.207039,0,0,0,0,0,0,0,0,0.621118,2.89855,0,0,8.48861,0,0,1.0352,0,0,0,0,0,0,0.414079,0,1.65631,0,0,0,0,0,0,1.44928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72671,0,0,0,0,0,0,0,0,4.14079,0,0,0,0,0,0,0,0,0,0,0,0.828157,0,0,0,0.621118,0,1.0352,0,0,0,0,0,0,0.414079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621118,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621118,0,0,0,0,0,0
112,"nagar1995","",0,0,0.373134,0,0,7.08955,42.3507,0,0,0,0,0,0,0,0,0.932836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4403,0,0.746269,0.932836,0,0,0,0,0,0,0,0,0.746269,0,0,0,0,0,0,0.559701,0,0,0,0,0,0,0,0,0,0,0.373134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41045,0,0,0,0,0,0,0,0,0.373134,0,0,0,0,0,0,0,0,0,0,0,0.373134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373134,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30597,0,0,0,0,0,0
113,"nagar1996","",0,0,0.41841,0,0,5.43933,52.9289,0,0,0,0,0,0,0.83682,0,0.41841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67364,0,0,9.62343,0,0,1.25523,0,0,0,0,0,0,1.25523,0,0.41841,0,0,0,0,0,0,0.83682,0,0,0,0,0,0,0,0,0,0,0.209205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02092,0,0,0,0,0,0,0,0,0,0,0.83682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83682,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25523,0,0,0,0,0,0
114,"nagar1997","",0,0,0.968992,0,0,8.72093,46.8992,0,0,0,0.193798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62016,0,0,13.5659,0,0.193798,0,0,0,0,0,0,0,0.968992,0,0.387597,0,0,0,0,0,0,0.193798,0,0,0,0,0,0,0,0,0,0,0.193798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.72093,0,0,0,0,0,0,0,0,0.581395,0,0,0,0,0,0,0,0,0,0,0,0.775194,0,0,0,0.968992,0,0.193798,0,0,0,0,0,0,0.968992,0,0.581395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16279,0,0,0,0,0,0
115,"nagar1998","",0,0,0.52356,0,0,14.6597,37.3473,0,0,0,0.34904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.02792,0,0,15.7068,0,0,0,0,0,0,0,0,0,1.04712,0,0.17452,0,0,0,0,0,0,0.52356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22164,0,0,0,1.22164,0,0,0,0,0,0,0,0,0.69808,0,1.04712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91972,0,0,0,0,0,0
116,"nagar1999","",0,0,0.3663,0,0,7.50916,19.5971,0,0,0,0,0,0,0,0,0.915751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1978,3.47985,0,0,40.293,0,0,0.915751,0,0,0,0,0,0,0.915751,0,0.3663,0,0,0,0,0,0,1.4652,0,0,0,0,0,0,0,0,0,0,0.18315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28205,0,0,0,0,0,0,0,0,0.18315,0,0.915751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915751,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49451,0,0,0,0,0,0
117,"nagar2000","",0,0,0,0,0,13.089,30.5411,0,0,0,0.34904,0,0,0,0,0.52356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6178,0,0,26.8761,0,2.44328,0,0,0,0,0,0,0,0.69808,0,1.04712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52356,0,0,0,2.09424,0,0,0,0,0,0,0,0,1.57068,0,0.52356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57068,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7452,0.34904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4904,0,0,0,0,0,0,0,0,0,0.8726,0,0,0,0,0,0
118,"nagar2001","",0,0,0.2,0,0,12.2,35.2,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,0,0,24.6,0,0,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0
119,"nagar2002","",0,0,0.383142,0,0,4.02298,26.6284,0,0,0,0.383142,0,0,0.191571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383142,5.36398,0,0,36.59,0,0,0,0,2.87356,0,0,0,0,0,0,0.574713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14943,0,0,0,0,0,0,0,0,0,0,0,0,1.341,0,0.383142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14943,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29885,0,0,0,0,0,0
120,"nagar2003","",0,0,0,0,0,5.18234,31.6699,0,0,0,0.383877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79846,0,0,24.5681,0,0.959693,0,0,0,0,0,0,0,0,0,1.34357,0,0,0,0,0,0,1.15163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0115,0,0,0,0,0,0,0,0,0.767754,0,0,0,0,0,0,0,0,0,0,0,0.767754,0,0,0,0.575816,0,0.191939,0,0,0,0,0,0,1.15163,0,0.191939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68714,0,0,0,0,0,0
121,"nagar2004","",0,0,0,0,0,8.59813,39.6262,0,0,0,0.373832,0,0,0,0,1.68224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373832,7.85047,0,0,18.1308,0,0.186916,0,0,0,0,0,0,0,0,0,0.747664,0,0,0,0,0,0,0.934579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54206,0,0,0,0,0,0,0,0,0.373832,0,0,0,0,0,0,0,0,0,0,0,0.373832,0,0,0,1.30841,0,0,0,0,0,0,0,0,1.1215,0,0.560748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373832,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49533,0.560748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24299,0,0,0,0,0,0
122,"narroch1991","",0,0,0,0,0,0,0.065189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325945,0.065189,1.7601,0,0,0,0,0,0,1.04302,0,0,0,0.260756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130378,0.065189,0,0,0,0,0,0.195567,0,0.391134,0,0,0.912647,0,2.73794,0.065189,0,0,0,0,0,0,0,0,0.130378,0,0,0,0,0,0.130378,0,0.065189,52.2164,2.54237,0.391134,0.325945,0,0,0,0.065189,0,0.130378,0,0,0,0.130378,0,0,0,0.586701,0,0,0,0.130378,0,0,0,0.065189,0,0,0,0,0,0,0,0,5.67145,0,0.456323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130378,0,0,0,0,0,0,0,0,0,0,6.91004,0,0,0,0,0,0,0,0.065189,0,0,0,0,0.65189,0.65189,0,0,0,0,0,0,0,0.847458,0,0,0,0.325945,0,0,0,0,0,0,0,0,0,0,0,0.195567,0,0,0,0,0.391134,0,0,0,0,1.04302,0.130378,0,0,0,0,0,0,0.065189,0.260756,0.195567,0,0,0.065189,0,0,0,0,0,0.130378,0,0.065189,0,0.391134,0.130378,0,0,0,0,0,0.521512,0,8.14863,7.30117,0.065189,0,0
123,"narroch1992","",0,0,0,0,0,0,0.756144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189036,0.189036,3.78072,0,0,0,0,0.189036,0,0.378072,0,0,0,0.378072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756144,0,0.567108,0,0,0.567108,0,2.26843,0.189036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189036,0,0,42.155,3.96975,0.756144,0,0.189036,0,0,0.567108,0,0.567108,0,0,0,0,0,0,0,0,0,0,0,1.89036,0,0,0,0,0,0,0,0,0,0,0,0,6.61626,0,0.567108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94518,0,0,0,0,0,0,0,0,0,0,0,0,0.189036,0,0,0,0,0,0,0,0,0,0,1.32325,0,0,0,0,0,0,0,0,0,0.189036,0,0,0,0.189036,0.378072,0,0,0,0,0.94518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51229,0,11.3422,12.2873,0,0,0
124,"narroch1993","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18622,0,0,0,0,0,0,0,0,0,0,0,0,0.372439,3.16574,0,0,0,0,0,0,0.744879,0,0.372439,0,0.372439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558659,0,0,0,0,0,0,0.931099,0,0.558659,0,0,0.744879,0,3.72439,0,0,0,0,0,0,0,0,0,0,0,0,0.18622,0,0,0.18622,0,0.18622,17.1322,2.60708,0.558659,0,0,0,0.18622,0.558659,0,1.30354,0,0,0,0.744879,0,0,0,1.30354,0,0,0,0.744879,0,0,0,0,0,0,0,0,0,0,0,0,12.2905,0,0.372439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558659,0,0,0,10.987,0,0,0,0,0,0,0,0,0,0,0,0,0.18622,3.72439,0,0,0,0,0,0,0,0.18622,0,0,0,0.18622,0,0,0,0,0,0,0,0,0,0,0,0.931099,0,0,0,0,0.744879,0,0,0,0,1.30354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372439,0,0,0,0.18622,0,0,0,0,0,0,1.48976,0,15.27,13.7803,0,0,0
