AMPHCODE,Year,TaxonCode,Abun
TINK,1994,NA014A,1
TINK,1994,NA032A,3
TINK,1994,NA033A,3
TINK,1994,NA156A,1
TINK,1994,NA167A,1
TINK,1994,NA9999,1
TINK,1994,NE003A,1
TINK,1994,NI005A,26
TINK,1994,PE002A,10
TINK,1994,PI008A,1
TINK,1994,PI023A,3
TINK,1994,SA001B,2
TINK,1994,SU006A,2
TINK,1994,TA001A,32
TINK,1994,TA001D,5
TINK,1994,TA004A,1
TINK,1995,AC004A,1
TINK,1995,AC013A,10
TINK,1995,AC046A,4
TINK,1995,AC148A,1
TINK,1995,AC9969,8
TINK,1995,AC9999,2
TINK,1995,BR001A,97
TINK,1995,BR006A,17
TINK,1995,CM004A,1
TINK,1995,CM010A,6
TINK,1995,CM017A,2
TINK,1995,CM048A,23
TINK,1995,EU002A,4
TINK,1995,EU002E,11
TINK,1995,EU009A,2
TINK,1995,EU011A,5
TINK,1995,EU017A,2
TINK,1995,EU025A,1
TINK,1995,EU047A,3
TINK,1995,EU048A,3
TINK,1995,EU049A,10
TINK,1995,EU051A,5
TINK,1995,EU056A,1
TINK,1995,EU057A,4
TINK,1995,EU9961,3
TINK,1995,EU9999,3
TINK,1995,FR005D,88
TINK,1995,FR007A,1
TINK,1995,FR9991,2
TINK,1995,FU002B,41
TINK,1995,FU002F,5
TINK,1995,GO003A,1
TINK,1995,GO010A,1
TINK,1995,NA001A,1
TINK,1995,NA003B,8
TINK,1995,NA032A,6
TINK,1995,NA033A,1
TINK,1995,NA037A,3
TINK,1995,NA158A,3
TINK,1995,NA9995,1
TINK,1995,NI002A,1
TINK,1995,NI005A,28
TINK,1995,NI008A,1
TINK,1995,NI017A,1
TINK,1995,PE002A,4
TINK,1995,PI007A,1
TINK,1995,PI020A,4
TINK,1995,PI022B,1
TINK,1995,PI9999,3
TINK,1995,SA001A,1
TINK,1995,SY003A,1
TINK,1995,TA001A,40
TINK,1995,TA001D,2
TINK,1995,TA004A,2
TINK,1996,AC002A,2
TINK,1996,AC004A,1
TINK,1996,AC013A,12
TINK,1996,AC022A,14
TINK,1996,AC024A,1
TINK,1996,AC025A,2
TINK,1996,AC046A,8
TINK,1996,AC9999,2
TINK,1996,BR001A,100
TINK,1996,BR006A,18
TINK,1996,CM004A,4
TINK,1996,CM017A,1
TINK,1996,CM048A,25
TINK,1996,EU002A,2
TINK,1996,EU002C,4
TINK,1996,EU009A,8
TINK,1996,EU011A,14
TINK,1996,EU015A,2
TINK,1996,EU017A,2
TINK,1996,EU047A,2
TINK,1996,EU057A,4
TINK,1996,EU9999,1
TINK,1996,FR005D,114
TINK,1996,FU002B,48
TINK,1996,FU002F,18
TINK,1996,GO014A,2
TINK,1996,NA003A,2
TINK,1996,NA003B,10
TINK,1996,NA032A,4
TINK,1996,NA033A,4
TINK,1996,NA037A,2
TINK,1996,NA156A,1
TINK,1996,NI002A,6
TINK,1996,NI005A,24
TINK,1996,PE002A,4
TINK,1996,PI011A,4
TINK,1996,PI015A,2
TINK,1996,PI9999,1
TINK,1996,SA001B,2
TINK,1996,TA001A,32
TINK,1996,TA004A,2
TINK,1997,AC004A,2
TINK,1997,AC013A,16
TINK,1997,AC022A,4
TINK,1997,AC042A,1
TINK,1997,AC046A,3
TINK,1997,AC048A,1
TINK,1997,AC148A,1
TINK,1997,AU010A,1
TINK,1997,BR001A,94
TINK,1997,BR006A,13
TINK,1997,CM004A,1
TINK,1997,CM010A,2
TINK,1997,CM015A,4
TINK,1997,CM017A,2
TINK,1997,CM048A,39
TINK,1997,EU002A,2
TINK,1997,EU002B,4
TINK,1997,EU009A,2
TINK,1997,EU011A,8
TINK,1997,EU017A,3
TINK,1997,EU047A,13
TINK,1997,EU048A,1
TINK,1997,EU049A,1
TINK,1997,EU9961,1
TINK,1997,EU9999,4
TINK,1997,FR005D,90
TINK,1997,FU002A,1
TINK,1997,FU002B,55
TINK,1997,FU002F,6
TINK,1997,GO003A,1
TINK,1997,NA003B,17
TINK,1997,NA032A,7
TINK,1997,NA033A,3
TINK,1997,NA156A,4
TINK,1997,NI005A,48
TINK,1997,NI017A,1
TINK,1997,PE002A,6
TINK,1997,PI016A,1
TINK,1997,PI017A,1
TINK,1997,PI018A,1
TINK,1997,PI022B,2
TINK,1997,SY003A,1
TINK,1997,TA001A,34
TINK,1998,AC004A,4
TINK,1998,AC013A,22
TINK,1998,AC014C,5
TINK,1998,AC022A,4
TINK,1998,AC042A,1
TINK,1998,AC046A,4
TINK,1998,AC048A,4
TINK,1998,AC142A,2
TINK,1998,BR001A,113
TINK,1998,BR006A,18
TINK,1998,CM004A,6
TINK,1998,CM010A,6
TINK,1998,CM014A,1
TINK,1998,CM015A,1
TINK,1998,CM017A,1
TINK,1998,CM048A,29
TINK,1998,EU002B,3
TINK,1998,EU002E,1
TINK,1998,EU002K,2
TINK,1998,EU004A,6
TINK,1998,EU009A,1
TINK,1998,EU011A,1
TINK,1998,EU015A,1
TINK,1998,EU047A,3
TINK,1998,EU048A,4
TINK,1998,EU049A,4
TINK,1998,EU051B,1
TINK,1998,EU057A,3
TINK,1998,EU9999,5
TINK,1998,FR005D,64
TINK,1998,FR007A,1
TINK,1998,FU002B,54
TINK,1998,FU002F,5
TINK,1998,GO004A,2
TINK,1998,NA002A,2
TINK,1998,NA003B,10
TINK,1998,NA006A,1
TINK,1998,NA032A,2
TINK,1998,NA033A,4
TINK,1998,NA037A,2
TINK,1998,NA039A,1
TINK,1998,NA156A,13
TINK,1998,NE9999,2
TINK,1998,NI001A,1
TINK,1998,NI005A,34
TINK,1998,PE002A,10
TINK,1998,PI008A,3
TINK,1998,PI016A,1
TINK,1998,PI018A,1
TINK,1998,PI9999,1
TINK,1998,TA001A,42
TINK,1999,AC004A,3
TINK,1999,AC013A,30
TINK,1999,AC014C,3
TINK,1999,AC022A,15
TINK,1999,AC035A,1
TINK,1999,AC046A,4
TINK,1999,BR001A,131
TINK,1999,BR006A,10
TINK,1999,CM004A,6
TINK,1999,CM010A,5
TINK,1999,CM015A,3
TINK,1999,CM017A,1
TINK,1999,CM048A,19
TINK,1999,CM052A,1
TINK,1999,CY006A,1
TINK,1999,CY006D,1
TINK,1999,EU002C,1
TINK,1999,EU009A,15
TINK,1999,EU015A,2
TINK,1999,EU020A,4
TINK,1999,EU047A,7
TINK,1999,EU048A,3
TINK,1999,EU049A,4
TINK,1999,EU051A,1
TINK,1999,EU056A,3
TINK,1999,EU9999,12
TINK,1999,FR005D,39
TINK,1999,FR007A,2
TINK,1999,FR9991,1
TINK,1999,FU002B,43
TINK,1999,FU002F,2
TINK,1999,GO004A,5
TINK,1999,NA002A,1
TINK,1999,NA003B,18
TINK,1999,NA006A,4
TINK,1999,NA033A,8
TINK,1999,NA039A,2
TINK,1999,NA133A,1
TINK,1999,NA156A,9
TINK,1999,NA167A,2
TINK,1999,NA738A,1
TINK,1999,NI005A,41
TINK,1999,PE002A,9
TINK,1999,TA001A,40
TINK,2000,AC004A,2
TINK,2000,AC013A,37
TINK,2000,AC014C,4
TINK,2000,AC022A,3
TINK,2000,AC046A,4
TINK,2000,AU010A,1
TINK,2000,BR001A,122
TINK,2000,BR006A,24
TINK,2000,CM004A,20
TINK,2000,CM010A,3
TINK,2000,CM017A,3
TINK,2000,CM048A,15
TINK,2000,CY006D,1
TINK,2000,EU002B,4
TINK,2000,EU009A,5
TINK,2000,EU011A,4
TINK,2000,EU047A,15
TINK,2000,EU048A,5
TINK,2000,EU051B,2
TINK,2000,EU057A,4
TINK,2000,EU9999,2
TINK,2000,FR005D,41
TINK,2000,FR007A,1
TINK,2000,FU002B,46
TINK,2000,FU002F,12
TINK,2000,GO004A,1
TINK,2000,NA003B,7
TINK,2000,NA006A,1
TINK,2000,NA037A,6
TINK,2000,NA156A,13
TINK,2000,NA158A,1
TINK,2000,NI005A,37
TINK,2000,PE002A,11
TINK,2000,PI018A,1
TINK,2000,PI9999,4
TINK,2000,TA001A,42
TINK,2001,AC004A,3
TINK,2001,AC013A,17
TINK,2001,AC014B,1
TINK,2001,AC022A,9
TINK,2001,AC046A,2
TINK,2001,AC142A,4
TINK,2001,BR001A,149
TINK,2001,BR006A,13
TINK,2001,CM004A,9
TINK,2001,CM010A,3
TINK,2001,CM015A,1
TINK,2001,CM017A,1
TINK,2001,CM048A,27
TINK,2001,EU002A,9
TINK,2001,EU009A,15
TINK,2001,EU011A,2
TINK,2001,EU032A,1
TINK,2001,EU040A,1
TINK,2001,EU047A,14
TINK,2001,EU048A,3
TINK,2001,EU049A,1
TINK,2001,EU051A,2
TINK,2001,EU051B,2
TINK,2001,EU9961,2
TINK,2001,EU9999,16
TINK,2001,FR005D,30
TINK,2001,FU002B,58
TINK,2001,FU002F,11
TINK,2001,GO003A,5
TINK,2001,GO9999,1
TINK,2001,NA032A,1
TINK,2001,NA037A,2
TINK,2001,NA099A,1
TINK,2001,NA156A,6
TINK,2001,NA158A,1
TINK,2001,NA167A,2
TINK,2001,NI005A,10
TINK,2001,NI009A,15
TINK,2001,PE002A,1
TINK,2001,PI9999,1
TINK,2001,TA001A,62
TINK,2002,AC004A,5
TINK,2002,AC013A,32
TINK,2002,AC014B,1
TINK,2002,AC014C,3
TINK,2002,AC022A,11
TINK,2002,AC042A,2
TINK,2002,AC046A,7
TINK,2002,BR001A,175
TINK,2002,BR006A,14
TINK,2002,CM004A,13
TINK,2002,CM010A,5
TINK,2002,CM015A,3
TINK,2002,CM048A,21
TINK,2002,CM052A,1
TINK,2002,EU002B,3
TINK,2002,EU002E,5
TINK,2002,EU004A,2
TINK,2002,EU011A,8
TINK,2002,EU015A,1
TINK,2002,EU017A,1
TINK,2002,EU020A,1
TINK,2002,EU032A,3
TINK,2002,EU045A,2
TINK,2002,EU047A,2
TINK,2002,EU048A,1
TINK,2002,EU051A,1
TINK,2002,EU057A,1
TINK,2002,EU9961,2
TINK,2002,FR005D,45
TINK,2002,FU002B,50
TINK,2002,FU002F,12
TINK,2002,GO004A,2
TINK,2002,NA003B,11
TINK,2002,NA006A,1
TINK,2002,NA032A,4
TINK,2002,NA033A,2
TINK,2002,NA036A,1
TINK,2002,NA037A,1
TINK,2002,NA156A,8
TINK,2002,NI005A,26
TINK,2002,NI008A,2
TINK,2002,NI009A,1
TINK,2002,PE002A,6
TINK,2002,TA001A,48
TINK,2003,AC004A,3
TINK,2003,AC013A,41
TINK,2003,AC022A,7
TINK,2003,AC025A,2
TINK,2003,BR001A,150
TINK,2003,BR006A,20
TINK,2003,CM004A,10
TINK,2003,CM017A,2
TINK,2003,CM048A,44
TINK,2003,EU002B,4
TINK,2003,EU009A,14
TINK,2003,EU011A,7
TINK,2003,EU047A,26
TINK,2003,EU048A,1
TINK,2003,EU051B,2
TINK,2003,EU057A,2
TINK,2003,EU9999,14
TINK,2003,FR005D,42
TINK,2003,FU002B,39
TINK,2003,FU002F,1
TINK,2003,ME019A,1
TINK,2003,NA003B,5
TINK,2003,NA006A,3
TINK,2003,NA032A,1
TINK,2003,NA033A,3
TINK,2003,NA045A,1
TINK,2003,NA156A,4
TINK,2003,NA9999,1
TINK,2003,NI005A,19
TINK,2003,NI017A,1
TINK,2003,PE002A,11
TINK,2003,PI022B,1
TINK,2003,PI9999,2
TINK,2003,TA001A,58
TINK,2003,TA004A,4
VNG9402,2002,AC001A,3
VNG9402,2002,AC004A,1
VNG9402,2002,AC013A,81
VNG9402,2002,AC014C,5
VNG9402,2002,AC028A,22
VNG9402,2002,AC035A,2
VNG9402,2002,AC046A,4
VNG9402,2002,AC148A,2
VNG9402,2002,AC9999,1
VNG9402,2002,AU005E,1
VNG9402,2002,AU9999,3
VNG9402,2002,BR001A,37
VNG9402,2002,BR003A,3
VNG9402,2002,BR006A,8
VNG9402,2002,CM010A,24
VNG9402,2002,CM014A,2
VNG9402,2002,CM017A,1
VNG9402,2002,CM048A,12
VNG9402,2002,EU009A,14
VNG9402,2002,EU011A,14
VNG9402,2002,EU020A,1
VNG9402,2002,EU047A,63
VNG9402,2002,EU048A,4
VNG9402,2002,EU049A,4
VNG9402,2002,EU051B,2
VNG9402,2002,EU056A,6
VNG9402,2002,EU057A,1
VNG9402,2002,EU9999,25
VNG9402,2002,FR007A,7
VNG9402,2002,FU002B,29
VNG9402,2002,FU002F,2
VNG9402,2002,GO003A,3
VNG9402,2002,NA006A,1
VNG9402,2002,NA013A,1
VNG9402,2002,NA032A,1
VNG9402,2002,NA033A,1
VNG9402,2002,NA037A,3
VNG9402,2002,NA045A,2
VNG9402,2002,NA156A,4
VNG9402,2002,NA167A,1
VNG9402,2002,NA9999,1
VNG9402,2002,NI005A,1
VNG9402,2002,PE002A,14
VNG9402,2002,PI023A,5
VNG9402,2002,SY010A,25
VNG9402,2002,TA001A,64
VNG9402,2003,AC013A,86
VNG9402,2003,AC022A,2
VNG9402,2003,AC028A,10
VNG9402,2003,AC044A,2
VNG9402,2003,AC046A,4
VNG9402,2003,AC148A,2
VNG9402,2003,AC9975,3
VNG9402,2003,AC9999,3
VNG9402,2003,BR001A,45
VNG9402,2003,BR006A,13
VNG9402,2003,CM004A,1
VNG9402,2003,CM010A,9
VNG9402,2003,CM014A,2
VNG9402,2003,CM017A,2
VNG9402,2003,CM048A,19
VNG9402,2003,CY006D,1
VNG9402,2003,CY9999,4
VNG9402,2003,DT002B,4
VNG9402,2003,EU002B,3
VNG9402,2003,EU009A,2
VNG9402,2003,EU011A,3
VNG9402,2003,EU019A,1
VNG9402,2003,EU047A,63
VNG9402,2003,EU048A,20
VNG9402,2003,EU049A,4
VNG9402,2003,EU051A,2
VNG9402,2003,EU9999,20
VNG9402,2003,FR005D,1
VNG9402,2003,FR007A,12
VNG9402,2003,FR9999,12
VNG9402,2003,FU002B,32
VNG9402,2003,FU002F,1
VNG9402,2003,NA032A,5
VNG9402,2003,NA156A,2
VNG9402,2003,NA167A,2
VNG9402,2003,NI005A,4
VNG9402,2003,PE002A,24
VNG9402,2003,PI023A,6
VNG9402,2003,PI9999,2
VNG9402,2003,SY010A,10
VNG9402,2003,TA001A,70
VNG9402,2003,TA003B,1
VNG9402,2003,TA004A,5

